-4.79100,-1969.00000
-4.65360,-1914.00000
-4.51150,-1857.00000
-4.37410,-1802.00000
-4.23490,-1747.00000
-4.09370,-1691.00000
-3.95640,-1636.00000
-3.81430,-1579.00000
-3.67600,-1524.00000
-3.53760,-1469.00000
-3.39930,-1414.00000
-3.25920,-1357.00000
-3.11990,-1302.00000
-2.98160,-1247.00000
-2.84420,-1192.00000
-2.70210,-1136.00000
-2.56480,-1081.00000
-2.42650,-1026.00000
-2.28910,-970.00000
-2.14700,-914.00000
-2.00770,-859.00000
-1.87130,-804.00000
-1.73210,-749.00000
-1.59570,-694.00000
-1.45740,-639.00000
-1.32010,-584.00000
-1.17700,-527.00000
-1.03870,-472.00000
-0.90130,-417.00000
-0.76210,-362.00000
-0.62470,-307.00000
-0.48740,-252.00000
-0.34910,-197.10000
-0.21080,-142.20000
-0.07150,-88.80000
0.06860,-31.00000
0.20780,23.97000
0.34520,79.10000
0.48350,134.00000
0.62170,189.50000
0.76000,244.20000
0.89740,299.70000
1.03660,355.00000
1.17490,409.00000
1.31130,464.00000
1.44960,520.00000
1.58790,574.00000
1.73100,631.00000
1.86830,686.00000
2.00760,741.00000
2.14580,796.00000
2.28320,852.00000
2.41960,906.00000
2.55880,961.00000
2.70190,1018.00000
2.84020,1073.00000
2.97940,1128.00000
3.11670,1183.00000
3.25410,1238.00000
3.39520,1297.00000
3.53450,1351.00000
3.67280,1406.00000
3.81390,1462.00000
3.95320,1517.00000
4.09150,1572.00000
4.23260,1626.00000
4.37000,1683.00000
4.50920,1738.00000
4.65040,1794.00000
4.78960,1849.00000
4.92980,1905.00000
5.07000,1960.00000
5.21020,2017.00000
5.34850,2072.00000
5.48870,2128.00000
5.62800,2184.00000
5.76910,2240.00000
5.90740,2296.00000
6.04950,2351.00000
6.18970,2409.00000
6.32900,2463.00000
6.47200,2520.00000
6.61320,2576.00000
6.75530,2634.00000
6.89650,2690.00000
7.03470,2745.00000
7.17590,2802.00000
7.31800,2858.00000
7.45820,2914.00000
7.60130,2971.00000
7.74240,3030.00000
7.88450,3080.00000
8.02760,3140.00000
8.17160,3200.00000
8.31270,3250.00000
8.45580,3310.00000
8.59510,3360.00000
8.74290,3420.00000
8.88310,3480.00000
9.02420,3530.00000
9.17020,3590.00000
9.31130,3650.00000
9.45720,3700.00000
9.59840,3760.00000
9.74340,3820.00000
9.88930,3880.00000
10.03140,3930.00000
10.17440,3990.00000
10.31940,4050.00000
10.46530,4100.00000
10.60940,4160.00000
10.75530,4220.00000
10.90220,4280.00000
11.04620,4330.00000
11.19110,4390.00000
11.33610,4450.00000
11.48200,4510.00000
11.62990,4560.00000
11.77480,4620.00000
11.92360,4680.00000
12.07050,4740.00000
12.21740,4800.00000
12.36330,4850.00000
12.51210,4910.00000
12.66090,4970.00000
12.80870,5030.00000
12.95360,5090.00000
13.10340,5150.00000
13.25120,5210.00000
13.40570,5270.00000
13.55260,5320.00000
13.70140,5380.00000
13.85110,5440.00000
14.00180,5500.00000
14.14960,5560.00000
14.30230,5620.00000
14.45100,5680.00000
14.60170,5740.00000
14.75430,5800.00000
14.90790,5860.00000
15.05950,5920.00000
15.21310,5980.00000
15.36470,6040.00000
15.51730,6100.00000
15.67280,6160.00000
15.82440,6220.00000
15.98080,6280.00000
16.13250,6340.00000
16.28790,6400.00000
16.44430,6460.00000
16.59890,6520.00000
16.75530,6580.00000
16.91070,6650.00000
17.06620,6710.00000
17.22260,6770.00000
17.38090,6830.00000
17.53730,6890.00000
17.69760,6950.00000
17.85490,7020.00000
18.01610,7080.00000
18.17350,7140.00000
18.33470,7200.00000
18.49300,7260.00000
18.65230,7330.00000
18.81440,7390.00000
18.97460,7450.00000
19.13770,7520.00000
19.30080,7580.00000
19.46290,7640.00000
19.62600,7710.00000
19.78910,7770.00000
19.95510,7830.00000
20.11910,7900.00000
20.28410,7960.00000
20.45100,8030.00000
20.61700,8090.00000
20.78480,8150.00000
20.94790,8220.00000
21.11960,8280.00000
21.28750,8350.00000
21.45720,8410.00000
21.62600,8480.00000
21.79680,8540.00000
21.96650,8610.00000
22.14010,8680.00000
22.31180,8740.00000
22.48340,8810.00000
22.65610,8870.00000
22.83060,8940.00000
23.00610,9010.00000
23.17870,9070.00000
23.35610,9140.00000
23.53540,9210.00000
23.71190,9270.00000
23.90560,9340.00000
24.06860,9410.00000
24.24980,9470.00000
24.43000,9540.00000
24.61120,9610.00000
24.79530,9680.00000
24.97560,9740.00000
25.15960,9810.00000
25.34370,9880.00000
25.53070,9950.00000
25.72140,10010.00000
25.90450,10080.00000
26.09340,10150.00000
26.28220,10210.00000
26.47490,10280.00000
26.66370,10350.00000
26.85540,10410.00000
27.04900,10480.00000
27.24450,10550.00000
27.43910,10610.00000
27.63460,10680.00000
27.83300,10740.00000
28.03040,10800.00000
28.23260,10870.00000
28.43390,10930.00000
28.63800,11000.00000
28.83920,11060.00000
29.04420,11120.00000
29.25220,11180.00000
29.45910,11250.00000
29.66800,11310.00000
29.87970,11370.00000
30.08950,11430.00000
30.30700,11490.00000
30.52250,11550.00000
30.73900,11610.00000
30.95750,11670.00000
31.17680,11730.00000
31.39810,11790.00000
31.62320,11850.00000
31.84920,11900.00000
32.07720,11960.00000
32.31650,12020.00000
32.53970,12080.00000
32.77240,12140.00000
33.00510,12190.00000
33.24740,12250.00000
33.48390,12310.00000
33.72810,12370.00000
33.97030,12420.00000
34.21930,12480.00000
34.47200,12530.00000
34.73510,12590.00000
34.98130,12650.00000
35.24070,12700.00000
35.51250,12760.00000
35.76530,12820.00000
36.03420,12870.00000
36.29940,12930.00000
36.58360,12980.00000
36.86110,13040.00000
37.14730,13090.00000
37.44660,13150.00000
37.72520,13200.00000
38.02470,13260.00000
38.32990,13320.00000
38.63320,13370.00000
38.94700,13430.00000
39.26840,13480.00000
39.59070,13540.00000
39.93500,13590.00000
40.26410,13650.00000
40.60930,13710.00000
40.96600,13760.00000
41.32760,13820.00000
41.70140,13870.00000
42.08000,13930.00000
42.47870,13990.00000
42.88500,14050.00000
43.30550,14110.00000
43.73950,14160.00000
44.19350,14220.00000
44.66750,14280.00000
45.16730,14340.00000
45.68800,14410.00000
46.24500,14470.00000
46.83730,14540.00000
47.47630,14610.00000
48.18390,14680.00000
48.96310,14760.00000
49.87020,14840.00000
